date,ts_code,close_p
2013-09-10,399001.SZ,8636.626
2013-09-10,399006.SZ,1263.589
2013-09-10,000001.SH,2237.984
2013-09-10,399005.SZ,5051.371
2013-09-10,000300.SH,2474.894
2013-09-10,399016.SZ,1466.0154
2013-09-10,000905.SH,3870.923
2013-09-11,000001.SH,2241.268
2013-09-11,399016.SZ,1427.8386
2013-09-11,000905.SH,3834.258
2013-09-11,000300.SH,2482.889
2013-09-11,399005.SZ,4964.748
2013-09-11,399006.SZ,1220.705
2013-09-11,399001.SZ,8675.625
2013-09-12,000001.SH,2255.605
2013-09-12,000300.SH,2507.455
2013-09-12,399001.SZ,8714.883
2013-09-12,399016.SZ,1424.3502
2013-09-12,399006.SZ,1220.633
2013-09-12,000905.SH,3845.068
2013-09-12,399005.SZ,4975.712
2013-09-13,399016.SZ,1445.4427
2013-09-13,399006.SZ,1253.448
2013-09-13,000001.SH,2236.217
2013-09-13,000300.SH,2488.902
2013-09-13,399001.SZ,8687.538
2013-09-13,000905.SH,3849.82
2013-09-13,399005.SZ,5030.854
2013-09-16,000905.SH,3854.207
2013-09-16,399016.SZ,1464.1006
2013-09-16,399006.SZ,1278.798
2013-09-16,000300.SH,2478.39
2013-09-16,000001.SH,2231.401
2013-09-16,399005.SZ,5085.876
2013-09-16,399001.SZ,8658.999
2013-09-17,000001.SH,2185.56
2013-09-17,399016.SZ,1452.5494
2013-09-17,000905.SH,3786.292
2013-09-17,399001.SZ,8493.779
2013-09-17,000300.SH,2427.322
2013-09-17,399006.SZ,1269.36
2013-09-17,399005.SZ,5028.356
2013-09-18,000300.SH,2432.51
2013-09-18,399016.SZ,1466.724
2013-09-18,399001.SZ,8480.744
2013-09-18,000905.SH,3822.123
2013-09-18,399005.SZ,5050.697
2013-09-18,399006.SZ,1289.642
2013-09-18,000001.SH,2191.851
2013-09-23,000905.SH,3899.625
2013-09-23,000001.SH,2221.044
2013-09-23,399001.SZ,8719.288
2013-09-23,000300.SH,2472.288
2013-09-23,399005.SZ,5214.925
2013-09-23,399016.SZ,1505.0044
2013-09-23,399006.SZ,1326.091
2013-09-24,399016.SZ,1513.1621
2013-09-24,399005.SZ,5289.644
2013-09-24,399006.SZ,1328.404
2013-09-24,000905.SH,3903.518
2013-09-24,000300.SH,2443.885
2013-09-24,399001.SZ,8664.801
2013-09-24,000001.SH,2207.531
2013-09-25,399006.SZ,1323.04
2013-09-25,399005.SZ,5223.757
2013-09-25,000001.SH,2198.515
2013-09-25,399016.SZ,1502.8259
2013-09-25,000300.SH,2429.03
2013-09-25,399001.SZ,8613.71
2013-09-25,000905.SH,3889.221
2013-09-26,000001.SH,2155.809
2013-09-26,399005.SZ,5147.114
2013-09-26,399001.SZ,8439.467
2013-09-26,000300.SH,2384.443
2013-09-26,399016.SZ,1485.3638
2013-09-26,399006.SZ,1306.344
2013-09-26,000905.SH,3808.216
2013-09-27,399001.SZ,8472.293
2013-09-27,000300.SH,2394.971
2013-09-27,399006.SZ,1323.759
2013-09-27,399016.SZ,1495.9541
2013-09-27,000001.SH,2160.027
2013-09-27,000905.SH,3822.758
2013-09-27,399005.SZ,5164.748
2013-09-30,399005.SZ,5234.505
2013-09-30,399001.SZ,8514.569
2013-09-30,000001.SH,2174.665
2013-09-30,399006.SZ,1367.912
2013-09-30,399016.SZ,1518.2504
2013-09-30,000300.SH,2409.037
2013-09-30,000905.SH,3872.893
2013-10-08,399001.SZ,8681.533
2013-10-08,000001.SH,2198.199
2013-10-08,399005.SZ,5319.485
2013-10-08,399016.SZ,1549.459
2013-10-08,000905.SH,3938.068
2013-10-08,399006.SZ,1387.663
2013-10-08,000300.SH,2441.811
2013-10-09,399016.SZ,1573.7198
2013-10-09,000001.SH,2211.769
2013-10-09,000905.SH,3981.058
2013-10-09,000300.SH,2453.583
2013-10-09,399006.SZ,1415.833
2013-10-09,399001.SZ,8667.773
2013-10-09,399005.SZ,5342.554
2013-10-10,399005.SZ,5344.477
2013-10-10,000001.SH,2190.929
2013-10-10,399001.SZ,8685.793
2013-10-10,399006.SZ,1378.148
2013-10-10,399016.SZ,1551.3495
2013-10-10,000300.SH,2429.317
2013-10-10,000905.SH,3959.63
2013-10-11,000300.SH,2468.508
2013-10-11,000001.SH,2228.146
2013-10-11,000905.SH,4026.916
2013-10-11,399005.SZ,5349.934
2013-10-11,399016.SZ,1567.4436
2013-10-11,399001.SZ,8737.972
2013-10-11,399006.SZ,1379.9
2013-10-14,399016.SZ,1581.6195
2013-10-14,399005.SZ,5394.9
2013-10-14,399006.SZ,1393.602
2013-10-14,000300.SH,2472.542
2013-10-14,000905.SH,4068.32
2013-10-14,000001.SH,2237.773
2013-10-14,399001.SZ,8760.1
2013-10-15,000905.SH,4074.083
2013-10-15,000001.SH,2233.412
2013-10-15,000300.SH,2467.517
2013-10-15,399006.SZ,1389.749
2013-10-15,399016.SZ,1564.6282
2013-10-15,399001.SZ,8700.345
2013-10-15,399005.SZ,5338.725
2013-10-16,399001.SZ,8542.866
2013-10-16,399016.SZ,1523.887
2013-10-16,000001.SH,2193.074
2013-10-16,399005.SZ,5231.053
2013-10-16,000905.SH,3963.212
2013-10-16,399006.SZ,1335.1
2013-10-16,000300.SH,2421.371
2013-10-17,000905.SH,3956.965
2013-10-17,399001.SZ,8521.199
2013-10-17,399005.SZ,5217.192
2013-10-17,000001.SH,2188.542
2013-10-17,000300.SH,2413.33
2013-10-17,399016.SZ,1522.6818
2013-10-17,399006.SZ,1322.988
2013-10-18,399005.SZ,5255.552
2013-10-18,000300.SH,2426.054
2013-10-18,000905.SH,3970.641
2013-10-18,000001.SH,2193.78
2013-10-18,399006.SZ,1349.937
2013-10-18,399016.SZ,1543.0853
2013-10-18,399001.SZ,8584.866
2013-10-21,000300.SH,2471.322
2013-10-21,399016.SZ,1593.9242
2013-10-21,399001.SZ,8739.52
2013-10-21,000001.SH,2229.237
2013-10-21,399006.SZ,1400.967
2013-10-21,399005.SZ,5392.02
2013-10-21,000905.SH,4069.033
2013-10-22,399005.SZ,5330.766
2013-10-22,000001.SH,2210.652
2013-10-22,399001.SZ,8619.636
2013-10-22,000905.SH,4026.516
2013-10-22,399006.SZ,1350.473
2013-10-22,000300.SH,2445.891
2013-10-22,399016.SZ,1560.2501
2013-10-23,000905.SH,3924.219
2013-10-23,000300.SH,2418.491
2013-10-23,399005.SZ,5190.312
2013-10-23,399006.SZ,1311.231
2013-10-23,399016.SZ,1515.0887
2013-10-23,399001.SZ,8512.958
2013-10-23,000001.SH,2183.107
2013-10-24,000300.SH,2400.511
2013-10-24,000905.SH,3898.156
2013-10-24,000001.SH,2164.322
2013-10-24,399016.SZ,1507.8086
2013-10-24,399005.SZ,5155.049
2013-10-24,399006.SZ,1295.932
2013-10-24,399001.SZ,8486.524
2013-10-25,399016.SZ,1472.6578
2013-10-25,399005.SZ,5011.097
2013-10-25,399001.SZ,8379.613
2013-10-25,000300.SH,2368.559
2013-10-25,000001.SH,2132.955
2013-10-25,000905.SH,3821.779
2013-10-25,399006.SZ,1269.171
2013-10-28,399016.SZ,1473.7301
2013-10-28,399001.SZ,8336.682
2013-10-28,000905.SH,3808.703
2013-10-28,399005.SZ,4997.733
2013-10-28,000300.SH,2365.954
2013-10-28,000001.SH,2133.869
2013-10-28,399006.SZ,1279.05
2013-10-29,000001.SH,2128.864
2013-10-29,399016.SZ,1452.5885
2013-10-29,000300.SH,2372.053
2013-10-29,399001.SZ,8398.922
2013-10-29,000905.SH,3703.86
2013-10-29,399006.SZ,1261.684
2013-10-29,399005.SZ,4950.525
2013-10-30,399001.SZ,8553.366
2013-10-30,399006.SZ,1273.291
2013-10-30,000905.SH,3764.453
2013-10-30,000300.SH,2407.471
2013-10-30,000001.SH,2160.463
2013-10-30,399005.SZ,5000.92
2013-10-30,399016.SZ,1474.1551
2013-10-31,399016.SZ,1445.0171
2013-10-31,399006.SZ,1235.555
2013-10-31,399001.SZ,8444.405
2013-10-31,000001.SH,2141.614
2013-10-31,000905.SH,3713.829
2013-10-31,399005.SZ,4889.049
2013-10-31,000300.SH,2373.718
2013-11-01,000905.SH,3702.445
2013-11-01,399006.SZ,1221.962
2013-11-01,399001.SZ,8451.72
2013-11-01,000300.SH,2384.96
2013-11-01,399005.SZ,4864.491
2013-11-01,000001.SH,2149.562
2013-11-01,399016.SZ,1435.4045
2013-11-04,399001.SZ,8416.932
2013-11-04,000905.SH,3728.188
2013-11-04,399006.SZ,1222.456
2013-11-04,399005.SZ,4902.63
2013-11-04,399016.SZ,1443.4519
2013-11-04,000300.SH,2380.454
2013-11-04,000001.SH,2149.634
2013-11-05,000905.SH,3777.404
2013-11-05,000300.SH,2383.769
2013-11-05,399001.SZ,8451.728
2013-11-05,399016.SZ,1471.6206
2013-11-05,000001.SH,2157.24
2013-11-05,399006.SZ,1260.025
2013-11-05,399005.SZ,4977.681
2013-11-06,399001.SZ,8287.86
2013-11-06,399005.SZ,4921.732
2013-11-06,000001.SH,2139.607
2013-11-06,000905.SH,3737.106
2013-11-06,399016.SZ,1457.7969
2013-11-06,399006.SZ,1241.789
2013-11-06,000300.SH,2353.568
2013-11-07,000905.SH,3685.04
2013-11-07,399001.SZ,8240.252
2013-11-07,399016.SZ,1433.9822
2013-11-07,000300.SH,2340.552
2013-11-07,000001.SH,2129.4
2013-11-07,399006.SZ,1224.05
2013-11-07,399005.SZ,4854.4
2013-11-08,399005.SZ,4788.0
2013-11-08,000905.SH,3629.94
2013-11-08,000300.SH,2307.945
2013-11-08,399016.SZ,1410.7119
2013-11-08,399006.SZ,1211.11
2013-11-08,000001.SH,2106.127
2013-11-08,399001.SZ,8155.397
2013-11-11,399006.SZ,1212.689
2013-11-11,000905.SH,3645.84
2013-11-11,399016.SZ,1428.9521
2013-11-11,000300.SH,2315.889
2013-11-11,000001.SH,2109.471
2013-11-11,399005.SZ,4836.462
2013-11-11,399001.SZ,8168.674
2013-11-12,399005.SZ,4857.007
2013-11-12,399001.SZ,8279.308
2013-11-12,399006.SZ,1228.346
2013-11-12,000905.SH,3680.536
2013-11-12,000001.SH,2126.772
2013-11-12,399016.SZ,1441.0863
2013-11-12,000300.SH,2340.0
2013-11-13,399001.SZ,8110.995
2013-11-13,000905.SH,3611.76
2013-11-13,399005.SZ,4773.159
2013-11-13,399006.SZ,1212.08
2013-11-13,000300.SH,2288.116
2013-11-13,000001.SH,2087.941
2013-11-13,399016.SZ,1428.8641
2013-11-14,399005.SZ,4841.897
2013-11-14,399006.SZ,1249.667
2013-11-14,000905.SH,3659.83
2013-11-14,000001.SH,2100.506
2013-11-14,399001.SZ,8156.535
2013-11-14,399016.SZ,1465.283
2013-11-14,000300.SH,2304.501
2013-11-15,000300.SH,2350.734
2013-11-15,399006.SZ,1269.052
2013-11-15,399016.SZ,1495.7273
2013-11-15,000001.SH,2135.827
2013-11-15,000905.SH,3736.452
2013-11-15,399005.SZ,4918.329
2013-11-15,399001.SZ,8305.906
2013-11-18,399005.SZ,5012.167
2013-11-18,000905.SH,3827.882
2013-11-18,000300.SH,2428.903
2013-11-18,000001.SH,2197.219
2013-11-18,399001.SZ,8523.754
2013-11-18,399016.SZ,1523.4308
2013-11-18,399006.SZ,1291.151
2013-11-19,399001.SZ,8461.21
2013-11-19,399016.SZ,1528.0485
2013-11-19,000001.SH,2193.125
2013-11-19,000905.SH,3840.365
2013-11-19,000300.SH,2412.163
2013-11-19,399006.SZ,1298.166
2013-11-19,399005.SZ,5011.497
2013-11-20,399001.SZ,8510.682
2013-11-20,399005.SZ,5036.875
2013-11-20,000905.SH,3878.584
2013-11-20,000300.SH,2424.85
2013-11-20,000001.SH,2206.613
2013-11-20,399006.SZ,1299.264
2013-11-20,399016.SZ,1533.2301
2013-11-21,399001.SZ,8472.023
2013-11-21,000905.SH,3865.41
2013-11-21,000001.SH,2205.766
2013-11-21,000300.SH,2409.989
2013-11-21,399016.SZ,1521.2033
2013-11-21,399006.SZ,1298.953
2013-11-21,399005.SZ,5030.109
2013-11-22,399005.SZ,5001.694
2013-11-22,399001.SZ,8413.344
2013-11-22,399016.SZ,1518.4574
2013-11-22,000905.SH,3842.756
2013-11-22,000300.SH,2397.962
2013-11-22,399006.SZ,1295.067
2013-11-22,000001.SH,2196.378
2013-11-25,399005.SZ,4971.619
2013-11-25,000300.SH,2388.629
2013-11-25,000905.SH,3839.602
2013-11-25,399001.SZ,8379.55
2013-11-25,399006.SZ,1293.795
2013-11-25,000001.SH,2186.115
2013-11-25,399016.SZ,1527.5584
2013-11-26,000300.SH,2387.416
2013-11-26,399016.SZ,1542.4708
2013-11-26,399005.SZ,4979.065
2013-11-26,399001.SZ,8365.349
2013-11-26,399006.SZ,1291.854
2013-11-26,000001.SH,2183.073
2013-11-26,000905.SH,3845.676
2013-11-27,000300.SH,2414.481
2013-11-27,399006.SZ,1329.477
2013-11-27,399005.SZ,5054.409
2013-11-27,399016.SZ,1569.5414
2013-11-27,000905.SH,3889.755
2013-11-27,000001.SH,2201.07
2013-11-27,399001.SZ,8447.457
2013-11-28,000001.SH,2219.372
2013-11-28,399001.SZ,8548.367
2013-11-28,399016.SZ,1586.9328
2013-11-28,399005.SZ,5100.326
2013-11-28,000300.SH,2439.53
2013-11-28,000905.SH,3922.666
2013-11-28,399006.SZ,1336.661
2013-11-29,399005.SZ,5121.594
2013-11-29,399001.SZ,8542.608
2013-11-29,000905.SH,3946.383
2013-11-29,399006.SZ,1366.834
2013-11-29,000300.SH,2438.944
2013-11-29,399016.SZ,1616.5118
2013-11-29,000001.SH,2220.504
2013-12-02,399006.SZ,1253.929
2013-12-02,000300.SH,2418.788
2013-12-02,399001.SZ,8376.644
2013-12-02,399005.SZ,4874.228
2013-12-02,399016.SZ,1505.9276
2013-12-02,000905.SH,3770.865
