date,index,quantity,amount,current_price
2013-10-28,601311.SH,13300,149242.093,11.22121
2013-10-28,601628.SH,11300,153381.22799999997,13.573559999999999
2013-10-28,601688.SH,17600,150278.12799999997,8.538529999999998
2013-11-25,000544.SZ,13000,149779.63,11.52151
2013-11-25,000551.SZ,15200,148652.504,9.77977
2013-11-25,000598.SZ,24300,149107.959,6.13613
2013-11-25,000617.SZ,19700,151052.902,7.66766
2013-11-25,000750.SZ,12500,149774.62499999997,11.981969999999999
2013-11-25,000797.SZ,19700,150855.705,7.657649999999999
2013-11-25,000875.SZ,53800,151329.17799999999,2.81281
2013-11-25,002094.SZ,19300,146826.67999999996,7.607599999999999
2013-11-25,002118.SZ,15100,157348.191,10.420409999999999
2013-11-25,002123.SZ,21100,152071.91999999998,7.207199999999999
2013-11-25,002160.SZ,29400,147735.58799999996,5.025019999999999
2013-11-25,002161.SZ,17400,151531.37999999998,8.708699999999999
2013-11-25,002183.SZ,19700,149672.523,7.597589999999999
2013-11-25,002202.SZ,18600,148948.8,8.008
2013-11-25,002296.SZ,7800,152174.02199999997,19.509489999999996
2013-11-25,002340.SZ,14900,149894.745,10.06005
2013-11-25,002349.SZ,12800,157213.05599999998,12.282269999999999
2013-11-25,002395.SZ,18200,151028.87799999997,8.298289999999998
2013-11-25,002472.SZ,21600,150918.768,6.98698
2013-11-25,002473.SZ,8700,150486.336,17.29728
2013-11-25,002478.SZ,14400,155098.944,10.77076
2013-11-25,002516.SZ,14800,152592.44,10.3103
2013-11-25,002521.SZ,18600,150810.65999999997,8.108099999999999
2013-11-25,002573.SZ,6000,149669.52,24.94492
2013-11-25,002629.SZ,12600,157405.248,12.492479999999999
2013-11-25,002643.SZ,11900,156045.88999999998,13.113099999999998
2013-11-25,002658.SZ,6200,152858.70599999998,24.654629999999997
2013-11-25,300011.SZ,12400,158258.09999999998,12.762749999999999
2013-11-25,300024.SZ,3800,160520.36,42.2422
2013-11-25,300042.SZ,13800,151122.97199999995,10.950939999999997
2013-11-25,300130.SZ,10200,147231.08399999997,14.434419999999998
2013-11-25,300156.SZ,12200,148988.83999999997,12.212199999999998
2013-11-25,300262.SZ,9100,150937.78699999998,16.58657
2013-11-25,300336.SZ,3100,153448.29499999998,49.499449999999996
2013-11-25,600129.SH,17700,149714.56499999997,8.45845
2013-11-25,600149.SH,20900,133266.133,6.37637
2013-11-25,600159.SH,51600,151339.188,2.93293
2013-11-25,600176.SH,21200,151307.156,7.137129999999999
2013-11-25,600215.SH,36500,152357.205,4.174169999999999
2013-11-25,600239.SH,27900,153603.44999999998,5.5055
2013-11-25,600268.SH,28600,151731.57999999996,5.305299999999999
2013-11-25,600302.SH,35700,149375.226,4.18418
2013-11-25,600321.SH,71000,149959.80999999997,2.1121099999999995
2013-11-25,600398.SH,26300,142688.54599999997,5.425419999999999
2013-11-25,600459.SH,7800,148504.35599999997,19.039019999999997
2013-11-25,600475.SH,10900,150352.202,13.793779999999998
2013-11-25,600528.SH,27700,151947.796,5.48548
2013-11-25,600558.SH,22800,151315.164,6.636629999999999
2013-11-25,600621.SH,24900,153288.13499999998,6.156149999999999
2013-11-25,600657.SH,47600,155807.65199999997,3.2732699999999997
2013-11-25,600712.SH,35500,151025.875,4.25425
2013-11-25,601028.SH,11800,152844.69199999998,12.952939999999998
2013-11-25,601038.SH,14800,153036.884,10.34033
2013-11-25,601808.SH,6300,146180.03399999999,23.203179999999996
2013-12-23,000007.SZ,11600,149789.63999999998,12.912899999999999
2013-12-23,000027.SZ,28600,154021.868,5.38538
2013-12-23,000035.SZ,14400,150630.47999999998,10.460449999999998
2013-12-23,000338.SZ,8300,155115.96099999998,18.68867
2013-12-23,000788.SZ,11900,154497.343,12.98297
2013-12-23,000820.SZ,16900,152759.607,9.039029999999999
2013-12-23,000826.SZ,4500,148648.49999999997,33.032999999999994
2013-12-23,000889.SZ,30100,153060.908,5.08508
2013-12-23,000922.SZ,25000,153152.99999999997,6.126119999999999
2013-12-23,000948.SZ,20700,152504.35199999998,7.36736
2013-12-23,002069.SZ,10500,152297.145,14.504489999999999
2013-12-23,002095.SZ,5500,147987.84,26.906879999999997
2013-12-23,002102.SZ,32100,153270.11699999997,4.774769999999999
2013-12-23,002132.SZ,40100,151729.57799999998,3.7837799999999993
2013-12-23,002137.SZ,38800,151082.932,3.89389
2013-12-23,002145.SZ,20700,153747.59399999998,7.427419999999999
2013-12-23,002160.SZ,29400,147735.58799999996,5.025019999999999
2013-12-23,002348.SZ,23500,156901.74499999997,6.676669999999999
2013-12-23,002485.SZ,24300,152999.84699999998,6.296289999999999
2013-12-23,002573.SZ,6000,149669.52,24.94492
2013-12-23,002594.SZ,4200,153369.216,36.516479999999994
2013-12-23,002598.SZ,22700,153378.22499999998,6.756749999999999
2013-12-23,300027.SZ,5000,137187.05,27.437409999999996
2013-12-23,300034.SZ,8400,153116.96399999998,18.228209999999997
2013-12-23,300113.SZ,3300,147987.83999999997,44.84479999999999
2013-12-23,300130.SZ,10200,147231.08399999997,14.434419999999998
2013-12-23,300251.SZ,3900,144405.261,37.02699
2013-12-23,300264.SZ,19400,160792.63199999998,8.288279999999999
2013-12-23,300265.SZ,13000,154204.05,11.861849999999999
2013-12-23,300298.SZ,2400,155915.76,64.9649
2013-12-23,300303.SZ,7500,148047.9,19.73972
2013-12-23,300315.SZ,5100,153459.30599999998,30.090059999999994
2013-12-23,300318.SZ,11700,160684.524,13.73372
2013-12-23,600163.SH,41400,151675.52399999998,3.6636599999999997
2013-12-23,600183.SH,31700,152946.794,4.82482
2013-12-23,600188.SH,16600,150712.562,9.07907
2013-12-23,600213.SH,26100,152053.90199999997,5.825819999999999
2013-12-23,600248.SH,19600,153621.468,7.837829999999999
2013-12-23,600262.SH,11200,153369.216,13.693679999999999
2013-12-23,600313.SH,18200,150482.332,8.26826
2013-12-23,600316.SH,0,0.0,0.0
2013-12-23,600328.SH,22400,151799.648,6.776769999999999
2013-12-23,600403.SH,20100,149894.745,7.45745
2013-12-23,600488.SH,36900,156981.82499999998,4.25425
2013-12-23,600562.SH,3500,157832.675,45.09504999999999
2013-12-23,600583.SH,20400,155603.44799999997,7.627619999999999
2013-12-23,600687.SH,13500,150405.255,11.14113
2013-12-23,600750.SH,9400,154972.81799999997,16.486469999999997
2013-12-23,600765.SH,12400,154410.25599999996,12.452439999999998
2013-12-23,601233.SH,26900,154829.675,5.755749999999999
2013-12-23,601336.SH,6900,155267.112,22.50248
2013-12-23,601718.SH,56300,154979.82499999998,2.75275
2013-12-23,601991.SH,35900,150212.06199999998,4.18418
2014-01-21,000001.SZ,13300,151239.08799999996,11.371359999999997
2014-01-21,000526.SZ,8600,152630.47799999997,17.747729999999997
2014-01-21,000560.SZ,20000,150550.4,7.527519999999999
2014-01-21,000623.SZ,9100,152759.60699999996,16.786769999999997
2014-01-21,000889.SZ,32500,151926.77499999997,4.674669999999999
2014-01-21,000996.SZ,11200,151911.75999999998,13.56355
2014-01-21,002105.SZ,31800,153110.95799999996,4.814809999999999
2014-01-21,002160.SZ,29400,147735.58799999996,5.025019999999999
2014-01-21,002194.SZ,18500,154444.28999999998,8.348339999999999
2014-01-21,002200.SZ,9500,151010.86,15.895879999999998
2014-01-21,002281.SZ,4500,152252.09999999998,33.8338
2014-01-21,002366.SZ,15700,154171.01699999996,9.819809999999999
2014-01-21,002380.SZ,4600,160147.98799999998,34.81478
2014-01-21,002400.SZ,3900,157678.52099999998,40.430389999999996
2014-01-21,002422.SZ,3300,150927.77699999997,45.73568999999999
2014-01-21,002448.SZ,13700,152222.06999999998,11.111099999999999
2014-01-21,002510.SZ,14300,155739.584,10.89088
2014-01-21,002544.SZ,13400,150230.08,11.211199999999998
2014-01-21,002560.SZ,9100,155127.973,17.04703
2014-01-21,002573.SZ,6000,149669.52,24.94492
2014-01-21,002577.SZ,5200,164119.95599999998,31.561529999999998
2014-01-21,002588.SZ,4500,157477.32,34.99496
2014-01-21,002590.SZ,11500,153448.29499999998,13.343329999999998
2014-01-21,002622.SZ,10800,154162.00799999997,14.274259999999998
2014-01-21,002666.SZ,16700,152121.96999999997,9.109099999999998
2014-01-21,002667.SZ,7000,155134.97999999998,22.162139999999997
2014-01-21,300013.SZ,9900,149143.995,15.06505
2014-01-21,300130.SZ,10200,147231.08399999997,14.434419999999998
2014-01-21,300223.SZ,3900,154516.36199999996,39.61957999999999
2014-01-21,600036.SH,14400,151783.63199999998,10.540529999999999
2014-01-21,600109.SH,7900,154599.445,19.56955
2014-01-21,600128.SH,19900,155574.41899999997,7.817809999999999
2014-01-21,600161.SH,7500,150675.52499999997,20.090069999999997
2014-01-21,600212.SH,52800,153801.648,2.9129099999999997
2014-01-21,600300.SH,35200,152568.416,4.33433
2014-01-21,600375.SH,15600,151783.632,9.72972
2014-01-21,600477.SH,42600,151381.22999999998,3.5535499999999995
2014-01-21,600521.SH,11800,152017.86599999995,12.882869999999997
2014-01-21,600601.SH,56300,151598.447,2.69269
2014-01-21,600615.SH,17200,151855.70399999997,8.828819999999999
2014-01-21,600695.SH,28400,153229.07599999997,5.395389999999999
2014-01-21,600699.SH,7700,153151.99899999998,19.88987
2014-01-21,600833.SH,19400,152248.096,7.847839999999999
2014-01-21,600862.SH,50600,151951.8,3.0029999999999997
2014-01-21,600866.SH,37100,151519.36799999996,4.084079999999999
2014-01-21,600895.SH,24200,153581.42799999996,6.346339999999999
2014-01-21,601005.SH,66600,151333.18199999997,2.27227
2014-01-21,601258.SH,31500,152927.77499999997,4.854849999999999
2014-01-21,601318.SH,3700,153147.995,41.391349999999996
2014-01-21,601328.SH,40400,150842.69199999998,3.7337299999999995
2014-01-21,601388.SH,17300,153084.93199999997,8.84884
2014-01-21,601988.SH,60900,150573.423,2.47247
2014-01-21,603000.SH,1700,152234.08199999997,89.54945999999998
2014-02-25,000012.SZ,19400,148170.02199999997,7.637629999999999
2014-02-25,000565.SZ,19700,146714.568,7.447439999999999
2014-02-25,000803.SZ,19200,144720.576,7.537529999999999
2014-02-25,000900.SZ,23300,148102.955,6.356349999999999
2014-02-25,000953.SZ,34400,146346.19999999998,4.25425
2014-02-25,000977.SZ,2900,139281.14199999996,48.02797999999999
2014-02-25,002016.SZ,24700,149089.941,6.036029999999999
2014-02-25,002034.SZ,10500,146306.15999999997,13.933919999999999
2014-02-25,002119.SZ,0,0.0,0.0
2014-02-25,002160.SZ,29400,147735.58799999996,5.025019999999999
2014-02-25,002293.SZ,7000,146516.36999999997,20.930909999999997
2014-02-25,002300.SZ,17700,144753.609,8.17817
2014-02-25,002395.SZ,16900,151406.25499999998,8.958949999999998
2014-02-25,002573.SZ,6000,149669.52,24.94492
2014-02-25,002597.SZ,14100,146222.07599999997,10.370359999999998
2014-02-25,002685.SZ,16500,145675.52999999997,8.828819999999999
2014-02-25,002711.SZ,3800,153179.02599999998,40.310269999999996
2014-02-25,300055.SZ,4000,145345.19999999998,36.336299999999994
2014-02-25,300122.SZ,2900,142242.09999999998,49.04899999999999
2014-02-25,300269.SZ,3800,136936.8,36.035999999999994
2014-02-25,300325.SZ,12400,140632.492,11.34133
2014-02-25,300358.SZ,2200,143341.198,65.15509
2014-02-25,600058.SH,12600,145044.89999999997,11.511499999999998
2014-02-25,600067.SH,25200,150342.19199999998,5.965959999999999
2014-02-25,600070.SH,19000,147967.82,7.78778
2014-02-25,600231.SH,50200,147735.588,2.9429399999999997
2014-02-25,600233.SH,17100,146351.20500000002,8.55855
2014-02-25,600247.SH,38500,146446.3,3.8037999999999994
2014-02-25,600308.SH,54600,147020.87399999998,2.69269
2014-02-25,600355.SH,24900,145062.91799999998,5.825819999999999
2014-02-25,600368.SH,36800,149557.408,4.06406
2014-02-25,600379.SH,19100,145113.96899999998,7.597589999999999
2014-02-25,600382.SH,18600,144666.52199999997,7.7777699999999985
2014-02-25,600421.SH,21700,145318.17299999998,6.696689999999999
2014-02-25,600423.SH,36500,147242.09499999997,4.03403
2014-02-25,600449.SH,20500,145695.55,7.107099999999999
2014-02-25,600521.SH,10900,146349.50400000002,13.42656
2014-02-25,600540.SH,27100,145943.79799999998,5.38538
2014-02-25,600664.SH,26200,153947.79399999997,5.875869999999999
2014-02-25,600678.SH,29100,150306.156,5.165159999999999
2014-02-25,600805.SH,15100,146616.46999999997,9.709699999999998
2014-02-25,600815.SH,42400,148548.4,3.5035
2014-02-25,600817.SH,17500,149073.925,8.51851
2014-02-25,600853.SH,57300,147408.26099999997,2.5725699999999994
2014-02-25,600895.SH,22500,144979.875,6.44355
2014-02-25,600995.SH,32300,149051.903,4.61461
2014-02-25,601336.SH,7000,149319.16999999995,21.331309999999995
2014-02-25,601601.SH,9400,148950.80199999997,15.845829999999998
2014-02-25,601777.SH,23700,144002.859,6.07607
2014-02-25,601958.SH,23300,147170.02299999996,6.316309999999999
2014-02-25,603077.SH,9800,143713.56999999998,14.664649999999998
2014-02-25,603366.SH,10600,143030.88799999998,13.493479999999998
2014-03-25,000030.SZ,22700,159967.808,7.047039999999999
2014-03-25,000498.SZ,39300,157750.59299999996,4.014009999999999
2014-03-25,000639.SZ,10100,156706.55,15.515499999999998
2014-03-25,000713.SZ,18900,159297.13799999998,8.42842
2014-03-25,000735.SZ,24800,162354.19199999998,6.546539999999999
2014-03-25,002030.SZ,10600,160538.378,15.14513
2014-03-25,002079.SZ,24200,158910.75199999998,6.566559999999999
2014-03-25,002093.SZ,30400,157933.776,5.19519
2014-03-25,002100.SZ,15600,160840.68,10.3103
2014-03-25,002125.SZ,17100,160729.56900000002,9.39939
2014-03-25,002194.SZ,16500,158723.56499999997,9.619609999999998
2014-03-25,002240.SZ,7800,158342.18399999998,20.300279999999997
2014-03-25,002340.SZ,14900,159141.98299999998,10.68067
2014-03-25,002344.SZ,11600,156756.59999999998,13.513499999999999
2014-03-25,002363.SZ,9100,167151.985,18.36835
2014-03-25,002365.SZ,15600,155219.06399999995,9.949939999999998
2014-03-25,002443.SZ,21500,158828.66999999998,7.387379999999999
2014-03-25,002511.SZ,14000,158218.05999999997,11.301289999999998
2014-03-25,002541.SZ,14600,159006.848,10.89088
2014-03-25,002597.SZ,15400,161707.546,10.50049
2014-03-25,002607.SZ,20200,163379.216,8.08808
2014-03-25,002612.SZ,6800,156216.05999999997,22.972949999999997
2014-03-25,002632.SZ,12400,159375.216,12.852839999999999
2014-03-25,002654.SZ,13900,162514.35199999998,11.691679999999998
2014-03-25,002703.SZ,7900,158157.99999999997,20.019999999999996
2014-03-25,300053.SZ,13600,158598.44,11.66165
2014-03-25,300055.SZ,4000,145345.19999999998,36.336299999999994
2014-03-25,300087.SZ,13100,158668.50999999998,12.112099999999998
2014-03-25,300097.SZ,8500,162937.77499999997,19.169149999999995
2014-03-25,300100.SZ,21000,158077.91999999998,7.527519999999999
2014-03-25,300160.SZ,18000,158017.85999999996,8.778769999999998
2014-03-25,300162.SZ,10700,159161.00199999998,14.874859999999998
2014-03-25,300175.SZ,38200,158306.148,4.144139999999999
2014-03-25,300270.SZ,9700,157976.819,16.28627
2014-03-25,300297.SZ,8300,152540.38799999998,18.378359999999997
2014-03-25,600038.SH,6200,159313.154,25.69567
2014-03-25,600167.SH,15200,158085.92799999999,10.40039
2014-03-25,600203.SH,19200,160480.31999999995,8.358349999999998
2014-03-25,600209.SH,17400,163897.734,9.41941
2014-03-25,600382.SH,20700,159342.183,7.69769
2014-03-25,600387.SH,8800,158382.224,17.99798
2014-03-25,600421.SH,21700,145318.17299999998,6.696689999999999
2014-03-25,600505.SH,18900,160999.83899999998,8.51851
2014-03-25,600596.SH,12400,156644.48799999998,12.632619999999998
2014-03-25,600694.SH,6000,157597.43999999997,26.266239999999996
2014-03-25,600715.SH,23700,158237.07899999997,6.676669999999999
2014-03-25,600742.SH,8400,159843.684,19.02901
2014-03-25,600775.SH,18800,159395.236,8.47847
2014-03-25,600829.SH,22000,157016.86,7.137129999999999
2014-03-25,601177.SH,22300,157372.215,7.057049999999999
2014-03-25,601388.SH,16700,158808.65,9.5095
2014-03-25,601996.SH,22500,158333.175,7.03703
2014-04-23,000090.SZ,20300,162765.60299999997,8.018009999999999
2014-04-23,000559.SZ,15000,149549.4,9.96996
2014-04-23,000593.SZ,24700,161699.53799999997,6.546539999999999
2014-04-23,000628.SZ,25300,159042.884,6.28628
2014-04-23,000635.SZ,18900,159864.705,8.45845
2014-04-23,000790.SZ,19700,160321.161,8.13813
2014-04-23,000795.SZ,20300,161952.79099999997,7.977969999999999
2014-04-23,000836.SZ,28800,159999.83999999997,5.555549999999999
2014-04-23,000839.SZ,22400,156956.8,7.007
2014-04-23,000861.SZ,16800,161777.61599999995,9.629619999999997
2014-04-23,000982.SZ,19400,153413.25999999998,7.9079
2014-04-23,002004.SZ,9300,163098.936,17.537519999999997
2014-04-23,002025.SZ,11200,163459.29599999997,14.594579999999999
2014-04-23,002037.SZ,17300,160704.54399999997,9.289279999999998
2014-04-23,002045.SZ,28700,160593.433,5.59559
2014-04-23,002064.SZ,17300,162436.27399999998,9.38938
2014-04-23,002075.SZ,39300,162471.309,4.13413
2014-04-23,002087.SZ,41800,161090.93,3.8538499999999996
2014-04-23,002188.SZ,18100,163062.89999999997,9.008999999999999
2014-04-23,002220.SZ,24300,158837.679,6.53653
2014-04-23,002264.SZ,20700,157477.31999999998,7.607599999999999
2014-04-23,002319.SZ,21700,162912.75,7.507499999999999
2014-04-23,002331.SZ,13300,160025.86599999998,12.032019999999997
2014-04-23,002351.SZ,15100,161580.41899999997,10.700689999999998
2014-04-23,002441.SZ,11400,160672.512,14.094079999999998
2014-04-23,002538.SZ,18000,160360.19999999998,8.9089
2014-04-23,002578.SZ,14600,161783.62199999997,11.081069999999999
2014-04-23,002696.SZ,8200,159649.49,19.46945
2014-04-23,300040.SZ,25300,160309.14899999998,6.336329999999999
2014-04-23,300053.SZ,14500,160530.37,11.07106
2014-04-23,300055.SZ,4000,145345.19999999998,36.336299999999994
2014-04-23,300077.SZ,6700,162302.13999999998,24.224199999999996
2014-04-23,300258.SZ,12900,162056.895,12.56255
2014-04-23,300277.SZ,13800,157891.73399999997,11.441429999999999
2014-04-23,600083.SH,22800,161357.19599999997,7.077069999999999
2014-04-23,600203.SH,19200,160480.31999999995,8.358349999999998
2014-04-23,600210.SH,51400,161042.88199999998,3.1331299999999995
2014-04-23,600268.SH,29400,160095.936,5.44544
2014-04-23,600302.SH,35600,157509.35199999998,4.42442
2014-04-23,600313.SH,21000,160180.02,7.627619999999999
2014-04-23,600353.SH,24400,159735.57599999997,6.546539999999999
2014-04-23,600459.SH,8600,160980.81999999998,18.7187
2014-04-23,600485.SH,9200,161437.27599999998,17.54753
2014-04-23,600507.SH,47200,164420.256,3.4834799999999997
2014-04-23,600580.SH,20900,161090.93,7.707699999999999
2014-04-23,600616.SH,19000,160330.16999999998,8.438429999999999
2014-04-23,600637.SH,4500,152252.09999999998,33.8338
2014-04-23,600775.SH,18800,159395.236,8.47847
2014-04-23,600812.SH,32900,161371.21,4.9049
2014-04-23,600814.SH,23000,159088.93,6.91691
2014-04-23,600824.SH,25500,156471.315,6.13613
2014-04-23,601199.SH,10800,162810.648,15.075059999999999
2014-04-23,601311.SH,14200,157066.91,11.06105
2014-05-23,000058.SZ,36100,161528.36699999997,4.474469999999999
2014-05-23,000404.SZ,29400,161273.112,5.48548
2014-05-23,000628.SZ,25300,159042.884,6.28628
2014-05-23,000848.SZ,6900,161207.04599999997,23.363339999999997
2014-05-23,000922.SZ,26200,161028.868,6.146139999999999
2014-05-23,000982.SZ,19400,153413.25999999998,7.9079
2014-05-23,002104.SZ,9600,166534.36799999996,17.347329999999996
2014-05-23,002123.SZ,22000,162302.13999999998,7.377369999999999
2014-05-23,002222.SZ,21600,164540.376,7.617609999999999
2014-05-23,002234.SZ,19300,161702.54099999997,8.378369999999999
2014-05-23,002354.SZ,3900,161504.34299999996,41.41136999999999
2014-05-23,002402.SZ,11000,160650.49,14.604589999999998
2014-05-23,002464.SZ,10900,161590.429,14.82481
2014-05-23,002498.SZ,24200,163513.34999999998,6.756749999999999
2014-05-23,002512.SZ,12200,163277.11399999997,13.383369999999998
2014-05-23,002547.SZ,15300,159891.732,10.450439999999999
2014-05-23,002567.SZ,22800,158618.46,6.956949999999999
2014-05-23,002616.SZ,10500,161441.27999999997,15.375359999999997
2014-05-23,002641.SZ,20500,160265.10499999998,7.817809999999999
2014-05-23,002667.SZ,8000,162161.99999999997,20.270249999999997
2014-05-23,002694.SZ,11900,161882.721,13.603589999999999
2014-05-23,300010.SZ,7800,166852.686,21.39137
2014-05-23,300043.SZ,9600,165861.696,17.27726
2014-05-23,300056.SZ,7800,175207.03199999998,22.462439999999997
2014-05-23,300063.SZ,11900,161406.245,13.56355
2014-05-23,300079.SZ,16000,160480.31999999998,10.030019999999999
2014-05-23,300097.SZ,9900,166486.32,16.8168
2014-05-23,300160.SZ,18000,165765.59999999995,9.209199999999997
2014-05-23,300180.SZ,10700,162267.10499999998,15.165149999999999
2014-05-23,300202.SZ,4100,163999.83599999998,39.999959999999994
2014-05-23,300210.SZ,14600,158422.26399999997,10.850839999999998
2014-05-23,600088.SH,11200,162001.83999999997,14.464449999999998
2014-05-23,600095.SH,34900,160700.53999999995,4.604599999999999
2014-05-23,600132.SH,11400,161471.31,14.16415
2014-05-23,600166.SH,32500,161361.19999999998,4.96496
2014-05-23,600182.SH,12000,163002.83999999997,13.583569999999998
2014-05-23,600198.SH,11400,166149.98399999997,14.574559999999998
2014-05-23,600203.SH,19200,160480.31999999995,8.358349999999998
2014-05-23,600238.SH,25800,160636.47599999997,6.226219999999999
2014-05-23,600327.SH,32000,160800.63999999996,5.025019999999999
2014-05-23,600535.SH,4400,162037.876,36.826789999999995
2014-05-23,600633.SH,12600,164972.808,13.093079999999999
2014-05-23,600663.SH,9700,162346.18399999998,16.73672
2014-05-23,600716.SH,18700,160606.44599999997,8.588579999999999
2014-05-23,600742.SH,8200,160388.22799999997,19.55954
2014-05-23,600771.SH,7400,169777.608,22.94292
2014-05-23,600775.SH,18800,159395.236,8.47847
2014-05-23,600822.SH,16800,162954.792,9.699689999999999
2014-05-23,600872.SH,14900,161677.51599999997,10.850839999999998
2014-05-23,600898.SH,31000,161361.19999999998,5.2052
2014-05-23,600970.SH,22300,161390.229,7.237229999999999
2014-05-23,601006.SH,23800,159857.69799999997,6.716709999999999
2014-05-23,601801.SH,13200,162654.492,12.32231
2014-05-23,603005.SH,4400,165737.572,37.667629999999996
2014-06-23,000004.SZ,11900,158428.27,13.3133
2014-06-23,000035.SZ,15200,160368.20799999998,10.550539999999998
2014-06-23,000059.SZ,39300,158143.98599999998,4.024019999999999
2014-06-23,000063.SZ,12200,155827.672,12.772759999999998
2014-06-23,000088.SZ,31400,155585.42999999996,4.954949999999999
2014-06-23,000403.SZ,9400,157325.16799999998,16.73672
2014-06-23,000518.SZ,49500,157567.40999999997,3.1831799999999997
2014-06-23,000581.SZ,5900,159282.123,26.996969999999997
2014-06-23,000650.SZ,33500,156936.77999999997,4.684679999999999
2014-06-23,000651.SZ,5400,155945.79,28.87885
2014-06-23,000759.SZ,20200,159941.78199999998,7.917909999999999
2014-06-23,000799.SZ,15000,156606.44999999998,10.44043
2014-06-23,000812.SZ,35100,172513.341,4.91491
2014-06-23,000981.SZ,20400,157237.08,7.707699999999999
2014-06-23,002007.SZ,6100,155766.611,25.53551
2014-06-23,002097.SZ,20300,157482.32499999998,7.757749999999999
2014-06-23,002117.SZ,10100,156403.247,15.48547
2014-06-23,002140.SZ,9500,156716.56,16.49648
2014-06-23,002200.SZ,12300,157597.44,12.8128
2014-06-23,002337.SZ,13600,157509.35199999998,11.58157
2014-06-23,002528.SZ,12200,156071.916,12.792779999999999
2014-06-23,002593.SZ,18800,159018.86,8.45845
2014-06-23,002620.SZ,10900,158317.15899999999,14.524509999999998
2014-06-23,002712.SZ,3500,170795.62499999997,48.79874999999999
2014-06-23,300058.SZ,6100,162666.504,26.666639999999997
2014-06-23,300101.SZ,7600,163411.248,21.501479999999997
2014-06-23,300258.SZ,12400,161361.19999999998,13.012999999999998
2014-06-23,300267.SZ,5400,161459.29799999998,29.899869999999996
2014-06-23,300294.SZ,3400,161014.854,47.35731
2014-06-23,300303.SZ,9100,160320.16,17.6176
2014-06-23,300369.SZ,2700,160810.65,59.55949999999999
2014-06-23,600056.SH,15800,157050.89399999997,9.939929999999999
2014-06-23,600088.SH,11100,155799.045,14.035950000000001
2014-06-23,600150.SH,8100,157216.05899999998,19.40939
2014-06-23,600166.SH,31900,155835.009,4.88511
2014-06-23,600186.SH,69200,155855.69999999998,2.2522499999999996
2014-06-23,600203.SH,19200,160480.31999999995,8.358349999999998
2014-06-23,600252.SH,14100,157654.49699999997,11.181169999999998
2014-06-23,600256.SH,23100,158162.004,6.846839999999999
2014-06-23,600268.SH,32300,157134.978,4.86486
2014-06-23,600276.SH,4700,157654.497,33.54351
2014-06-23,600362.SH,13200,162390.22799999997,12.302289999999998
2014-06-23,600463.SH,22000,157457.3,7.15715
2014-06-23,600584.SH,19100,160982.822,8.42842
2014-06-23,600628.SH,20900,156906.75,7.507499999999999
2014-06-23,600668.SH,16100,156809.653,9.73973
2014-06-23,600729.SH,8100,154540.386,19.07906
2014-06-23,600734.SH,40400,157313.156,3.89389
2014-06-23,600770.SH,17300,155163.00799999997,8.96896
2014-06-23,600774.SH,19000,160710.55,8.45845
2014-06-23,600775.SH,18800,159395.236,8.47847
2014-06-23,600831.SH,21100,157352.195,7.45745
2014-07-21,000023.SZ,16000,154394.24,9.64964
2014-07-21,000036.SZ,53900,153768.615,2.8528499999999997
2014-07-21,000090.SZ,20800,151575.42399999997,7.287279999999999
2014-07-21,000333.SZ,8000,153913.75999999998,19.239219999999996
2014-07-21,000563.SZ,23900,151916.76499999998,6.356349999999999
2014-07-21,000593.SZ,24400,153140.98799999995,6.2762699999999985
2014-07-21,000623.SZ,9800,152346.194,15.545529999999998
2014-07-21,000681.SZ,7700,160705.545,20.87085
2014-07-21,000725.SZ,70000,152752.59999999998,2.18218
2014-07-21,000989.SZ,12300,157351.194,12.792779999999999
2014-07-21,002007.SZ,5800,151692.156,26.15382
2014-07-21,002097.SZ,20300,157482.32499999998,7.757749999999999
2014-07-21,002223.SZ,6000,149729.58,24.954929999999997
2014-07-21,002258.SZ,11800,150600.44999999998,12.762749999999999
2014-07-21,002337.SZ,13600,157509.35199999998,11.58157
2014-07-21,002360.SZ,26000,160320.16,6.16616
2014-07-21,002481.SZ,10900,151879.72799999997,13.933919999999999
2014-07-21,002540.SZ,13000,167737.56999999998,12.90289
2014-07-21,002641.SZ,18500,152777.62499999997,8.258249999999999
2014-07-21,002649.SZ,4700,150550.4,32.032
2014-07-21,002663.SZ,12500,153152.99999999997,12.252239999999999
2014-07-21,002689.SZ,24400,151431.28,6.2062
2014-07-21,300016.SZ,11700,152603.45099999997,13.043029999999998
2014-07-21,300082.SZ,12500,151526.37499999997,12.122109999999997
2014-07-21,300134.SZ,3300,149408.259,45.27522999999999
2014-07-21,300136.SZ,11600,153040.88799999998,13.193179999999998
2014-07-21,300369.SZ,2700,160810.65,59.55949999999999
2014-07-21,600012.SH,35700,152234.08199999997,4.264259999999999
2014-07-21,600015.SH,19700,153813.65999999997,7.8077999999999985
2014-07-21,600037.SH,15000,151501.34999999998,10.100089999999998
2014-07-21,600039.SH,27200,155195.03999999998,5.705699999999999
2014-07-21,600075.SH,30000,154053.89999999997,5.135129999999999
2014-07-21,600106.SH,43000,151941.78999999998,3.5335299999999994
2014-07-21,600109.SH,7700,151225.07399999996,19.639619999999997
2014-07-21,600156.SH,32500,152902.75,4.7047
2014-07-21,600162.SH,32100,151342.191,4.714709999999999
2014-07-21,600203.SH,19200,160480.31999999995,8.358349999999998
